text1,text2,label
Expliquer un concept,Animer un atelier,1
Écrire un message,Programmer en Python,0
Jouer du piano,Modérer un débat,0
Comparer les prix,Calculer ses dépenses,1
Faire une présentation,Comparer les prix,0
Cuisiner des légumes,Préparer un dessert,1
Tailler les arbres,Faire le ménage,1
Faire cuire des pâtes,Préparer un smoothie,1
Faire du shopping,Comparer les prix,1
Écrire un message,Pratiquer la boxe,0
Créer une œuvre,Chanter une chanson,1
Installer une étagère,Laver les vitres,1
Configurer un réseau,Animer une réunion,0
Épargner de l'argent,Retourner un produit,1
Faire de la photographie,Improviser au piano,1
Passer un appel,Rédiger une lettre,1
Demander un crédit,Réparer un meuble,0
Réparer une fuite,Monitorer un système,0
Programmer en Python,Créer un algorithme,1
Tester un programme,Réparer un meuble,0
Faire de la danse,Prendre la parole,0
Organiser une formation,Faire du tutorat,1
Utiliser un scooter,Organiser une formation,0
Faire de l'escalade,Faire du pain,0
Gérer le stress,Manger équilibré,1
Nettoyer la maison,Faire le ménage,1
Faire une présentation,Prendre le train,0
Réparer un ordinateur,Arroser les plantes,0
Faire cuire des pâtes,Préparer un gâteau,1
Superviser des élèves,Comparer les prix,0
Donner un cours,Animer un atelier,1
Composer une chanson,Créer un cours,0
Préparer une soupe,Prendre la parole,0
Faire griller de la viande,Nettoyer la maison,0
Faire une présentation,Faire griller de la viande,0
Installer une étagère,Arroser les plantes,1
Installer un logiciel,Créer une base de données,1
Négocier un contrat,Préparer un gâteau,0
Enseigner une langue,Créer un site web,0
Passer un appel,Faire de l'exercice,0
Préparer une salade,Cuisiner des légumes,1
Composer une chanson,Faire de la photographie,1
Jouer au volleyball,Faire de la musculation,1
Laver les vitres,Peindre un mur,1
Jouer au tennis,Faire le ménage,0
Faire une omelette,Faire griller de la viande,1
Éplucher des légumes,Faire griller de la viande,1
Faire de l'exercice,Prendre soin de sa peau,1
Préparer une soupe,Cuisiner un rôti,1
Créer un cours,Tailler les arbres,0
Cuisiner des légumes,Préparer une soupe,1
Faire la vaisselle,Animer une réunion,0
Composer une chanson,Peindre à l'aquarelle,1
Faire du ski,Jouer au tennis,1
Installer un logiciel,Composer une mélodie,0
Faire un discours,Prendre la parole en public,1
Tailler les arbres,Organiser un placard,1
Écrire une chanson,Jouer du piano,1
Organiser un placard,Faire de la méditation,0
Conduire un camion,Faire ses comptes,0
Faire du ski,Jouer au tennis,1
Préparer une salade,Faire du pain,1
Préparer un gâteau,Préparer une salade,1
Faire le ménage,Marcher en ville,0
Nager en piscine,Jouer au volleyball,1
Évaluer des étudiants,Animer un atelier,1
Rédiger une lettre,Prendre la parole en public,1
Planter des fleurs,Faire du networking,0
Préparer un examen,Faire du tutorat,1
Peindre un tableau,Jouer du violon,1
Faire du ski,Faire de la randonnée,1
Faire du networking,Négocier un contrat,1
Faire cuire des pâtes,Cuisiner des légumes,1
Envoyer un email,Faire de l'auto-stop,0
Créer un algorithme,Pratiquer la relaxation,0
Écrire une chanson,Préparer un examen,0
Conduire une voiture,Jouer au tennis,0
Animer un atelier,Préparer un examen,1
Animer une discussion,Faire un discours,0
Préparer un examen,Corriger des copies,1
Animer une réunion,Rédiger une lettre,1
Faire une présentation,Faire de la randonnée,0
Faire un discours,Payer ses factures,0
Entretenir le jardin,Faire ses comptes,0
Faire de la photographie,Faire du vélo,0
Manger équilibré,Faire de la physiothérapie,1
Animer un atelier,Ouvrir un compte,0
Utiliser un vélo électrique,Tailler les arbres,0
Acheter en ligne,Négocier un prix,1
Bricoler un objet,Créer une œuvre,0
Jouer du violon,Dessiner un portrait,1
Écrire un message,Sculpter une statue,0
Organiser une conférence,Développer une application,0
Improviser au piano,Créer une œuvre,1
Animer une réunion,Envoyer un email,1
Investir en bourse,Payer ses factures,1
Préparer un gâteau,Faire une tarte,1
Retourner un produit,Calculer ses dépenses,1
Réparer un meuble,Préparer une leçon,0
Réparer un ordinateur,Sécuriser un serveur,1
Faire du shopping,Courir un marathon,0
Investir en bourse,Créer une base de données,0
Faire une omelette,Modérer un débat,0
Interviewer quelqu'un,Superviser des élèves,0
Jouer de la batterie,Peindre à l'aquarelle,1
Faire du tutorat,Préparer un plat,0
Faire une présentation,Sculpter une statue,0
Improviser au piano,Jouer du violon,1
Organiser une formation,Créer un cours,1
Conduire un tracteur,Monitorer un système,0
Prendre le train,Prendre l'avion,1
Faire un discours,Tailler les arbres,0
Prendre la parole,Faire du networking,1
Dessiner un portrait,Peindre un mur,0
Faire du networking,Rédiger un rapport,1
Tondre la pelouse,Bricoler un objet,1
Créer un cours,Faire de la danse,0
Animer une discussion,Créer un cours,1
Prendre des vitamines,Sécuriser un serveur,0
Faire du tutorat,Marcher en ville,0
Expliquer un concept,Évaluer des étudiants,1
Préparer un examen,Faire de la maintenance,0
Composer une mélodie,Jouer de la guitare,1
Faire de l'exercice,Manger équilibré,1
Conduire une voiture,Faire de l'auto-stop,1
Négocier un prix,Gérer ses finances,1
Prendre le métro,Préparer une salade,0
Conduire un camion,Faire du vélo,1
Acheter des vêtements,Préparer une leçon,0
Pratiquer la boxe,Faire de l'escalade,1
Courir un marathon,Préparer un dessert,0
Conduire une moto,Enseigner les mathématiques,0
Entretenir le jardin,Gérer le stress,0
Écrire un message,Négocier un contrat,1
Prendre des vitamines,Manger équilibré,1
Épargner de l'argent,Jouer du piano,0
Faire de l'auto-stop,Conduire un tracteur,1
Organiser un placard,Peindre un mur,1
Faire de la maintenance,Présenter un projet,0
Jouer du piano,Organiser une formation,0
Pratiquer la boxe,Jouer au volleyball,1
Prendre la parole,Rédiger une lettre,1
Préparer un examen,Faire ses comptes,0
Faire un discours,Courir un marathon,0
Évaluer des étudiants,Donner des conseils,1
Installer une étagère,Réparer un meuble,1
Écrire un message,Créer une base de données,0
Rédiger une lettre,Animer une discussion,0
Passer un appel,Rédiger un rapport,1
Configurer un réseau,Tester un programme,1
Faire un bilan de santé,Chanter une chanson,0
Faire ses comptes,Faire un discours,0
Dessiner un portrait,Peindre un tableau,1
Faire de la physiothérapie,Cuisiner des légumes,0
Manger équilibré,Dormir suffisamment,1
Conduire un camion,Conduire une trottinette,1
Créer un algorithme,Chanter une chanson,0
Créer un dessin,Dessiner un portrait,1
Modérer un débat,Rédiger un rapport,1
Laver les vitres,Faire de l'auto-stop,0
Enseigner les mathématiques,Donner un cours,1
Jouer au basketball,Chanter une chanson,0
Consulter un médecin,Faire de l'exercice,1
Faire la vaisselle,Faire une tarte,0
Entretenir le jardin,Négocier un prix,0
Pratiquer la relaxation,Créer une base de données,0
Jouer de la guitare,Sculpter une statue,1
Faire de la danse,Faire griller de la viande,0
Aller chez le dentiste,Boire beaucoup d'eau,1
Éplucher des légumes,Boire beaucoup d'eau,0
Enseigner une langue,Faire griller de la viande,0
Préparer une soupe,Préparer un gâteau,1
Faire du pain,Préparer un gâteau,1
Prendre soin de sa peau,Tondre la pelouse,0
Prendre l'air frais,Investir en bourse,0
Nager en piscine,Courir un marathon,1
Analyser des données,Nettoyer la maison,0
Envoyer un email,Enseigner une langue,0
Marcher en ville,Composer une chanson,0
Déployer une application,Programmer en Python,1
Peindre un tableau,Composer une mélodie,1
Jouer au basketball,Prendre des vitamines,0
Comparer les prix,Dessiner un portrait,0
Créer un site web,Analyser des données,1
Investir en bourse,Nettoyer la maison,0
Créer un site web,Automatiser une tâche,1
Faire la vaisselle,Faire le ménage,1
Faire la vaisselle,Peindre un mur,1
Faire de la randonnée,Faire de la physiothérapie,0
Utiliser un taxi,Préparer une soupe,0
Prendre soin de sa peau,Prendre la parole en public,0
Boire beaucoup d'eau,Faire un massage,1
Cuisiner des légumes,Prendre un ferry,0
Faire de la physiothérapie,Faire de l'escalade,0
Réparer un meuble,Laver les vitres,1
Expliquer un concept,Organiser une formation,1
Écrire une chanson,Réparer une fuite,0
Faire un bilan de santé,Faire du stretching,1
Tondre la pelouse,Faire de la danse,0
Peindre à l'aquarelle,Préparer un plat,0
Investir en bourse,Acheter des vêtements,1
Bricoler un objet,Épargner de l'argent,0
Analyser des données,Faire de la maintenance,1
Évaluer des étudiants,Enseigner les mathématiques,1
Investir en bourse,Préparer une leçon,0
Conduire une voiture,Présenter un projet,0
Retourner un produit,Animer une réunion,0
Prendre un bus,Enseigner les mathématiques,0
Peindre un mur,Faire griller de la viande,0
Nager en piscine,Improviser au piano,0
Pratiquer la boxe,Faire de la randonnée,1
Faire les courses,Acheter en ligne,1
Pratiquer le yoga,Préparer un dessert,0
Écrire un message,Donner un cours,0
Nettoyer la maison,Faire de la danse,0
Marcher en ville,Chanter une chanson,0
Préparer un examen,Préparer une leçon,1
Nager en piscine,Faire de l'escalade,1
Animer une discussion,Donner un cours,1
Automatiser une tâche,Créer un algorithme,1
Planter des fleurs,Entretenir le jardin,1
Réparer une fuite,Organiser un placard,1
Utiliser un vélo électrique,Jouer de la batterie,0
Improviser au piano,Écrire une chanson,1
Jouer au tennis,Faire de la danse,1
Faire du shopping,Jouer au basketball,0
Peindre un tableau,Jouer de la guitare,1
Tondre la pelouse,Utiliser un vélo électrique,0
Acheter en ligne,Demander un crédit,1
Faire de la musculation,Animer un atelier,0
Envoyer un email,Faire de l'escalade,0
Consulter un médecin,Pratiquer le yoga,0
Créer un cours,Expliquer un concept,1
Préparer une salade,Cuisiner des légumes,1
Consulter un médecin,Automatiser une tâche,0
Faire les courses,Épargner de l'argent,1
Prendre le train,Conduire une voiture,1
Prendre l'air frais,Aller chez le dentiste,1
Préparer une salade,Sculpter une statue,0
Composer une chanson,Jouer de la guitare,1
Interviewer quelqu'un,Rédiger une lettre,1
Faire une présentation,Préparer une leçon,1
Nager en piscine,Faire de la musculation,1
Écrire un message,Rédiger une lettre,1
Créer un algorithme,Faire un discours,0
Réparer un ordinateur,Préparer une salade,0
Tailler les arbres,Préparer un smoothie,0
Faire de l'exercice,Réparer une fuite,0
Prendre des vitamines,Enseigner les mathématiques,0
Utiliser un vélo électrique,Utiliser un scooter,1
Développer une application,Automatiser une tâche,1
Utiliser un vélo électrique,Utiliser un taxi,1
Faire de la maintenance,Analyser des données,1
Évaluer des étudiants,Corriger des copies,1
Prendre la parole,Organiser une conférence,1
Composer une mélodie,Conduire un tracteur,0
Faire de la photographie,Jouer de la guitare,1
Créer une base de données,Enseigner une langue,0
Faire de la randonnée,Laver les vitres,0
Utiliser un taxi,Faire du tutorat,0
Installer une étagère,Tester un programme,0
Faire griller de la viande,Faire du pain,1
Prendre des vitamines,Boire beaucoup d'eau,1
Faire de la danse,Pratiquer le surf,1
Faire une présentation,Évaluer des étudiants,1
Comparer les prix,Investir en bourse,1
Prendre soin de sa peau,Laver les vitres,0
Investir en bourse,Ouvrir un compte,1
Pratiquer la boxe,Installer une étagère,0
Prendre des vitamines,Donner des conseils,0
Conduire une trottinette,Marcher en ville,1
Passer un appel,Faire un discours,1
Faire une sauce,Éplucher des légumes,1
Réparer une fuite,Planter des fleurs,1
Créer un cours,Jouer au tennis,0
Marcher en ville,Cuire du riz,0
Faire un bilan de santé,Faire de l'exercice,1
Courir un marathon,Faire de la randonnée,1
Jouer au basketball,Préparer une salade,0
Faire les courses,Négocier un prix,1
Créer une base de données,Pratiquer le yoga,0
Faire une présentation,Évaluer des étudiants,1
Préparer un plat,Faire une tarte,1
Aller chez le dentiste,Manger équilibré,1
Conduire une trottinette,Prendre un ferry,1
Monitorer un système,Analyser des données,1
Aller chez le dentiste,Manger équilibré,1
Négocier un contrat,Prendre la parole en public,1
Laver les vitres,Enseigner une langue,0
Prendre le train,Conduire un tracteur,1
Conduire une trottinette,Utiliser un taxi,1
Épargner de l'argent,Faire du shopping,1
Faire du tutorat,Consulter un médecin,0
Jouer au basketball,Faire du vélo,0
Donner un cours,Jouer au volleyball,0
Rédiger une lettre,Envoyer un email,1
Marcher en ville,Jouer au basketball,0
Faire une tarte,Faire la vaisselle,0
Retourner un produit,Négocier un prix,1
Jouer au basketball,Faire de la randonnée,1
Enseigner une langue,Organiser une formation,1
Organiser une conférence,Faire un massage,0
Prendre un bus,Prendre un ferry,1
Faire du stretching,Investir en bourse,0
Négocier un prix,Conduire une trottinette,0
Prendre le train,Faire de l'auto-stop,1
Conduire un tracteur,Conduire un camion,1
Comparer les prix,Utiliser un taxi,0
Cuire du riz,Sécuriser un serveur,0
Évaluer des étudiants,Dormir suffisamment,0
Conduire un tracteur,Retourner un produit,0
Prendre l'avion,Faire de l'auto-stop,1
Interviewer quelqu'un,Faire de la photographie,0
Sécuriser un serveur,Programmer en Python,1
Sculpter une statue,Jouer du violon,1
Comparer les prix,Improviser au piano,0
Faire une tarte,Faire le ménage,0
Faire un massage,Gérer le stress,1
Analyser des données,Gérer le stress,0
Acheter en ligne,Faire du shopping,1
Jouer de la batterie,Créer un dessin,1
Jouer au volleyball,Faire une omelette,0
Évaluer des étudiants,Donner des conseils,1
Faire un discours,Prendre un ferry,0
Conduire un tracteur,Marcher en ville,1
Préparer une soupe,Préparer une salade,1
Faire du ski,Nager en piscine,1
Réparer un ordinateur,Analyser des données,1
Boire beaucoup d'eau,Faire du tutorat,0
Faire les courses,Pratiquer le yoga,0
Préparer une soupe,Dessiner un portrait,0
Prendre des vitamines,Prendre soin de sa peau,1
Faire la vaisselle,Demander un crédit,0
Faire du jogging,Entretenir le jardin,0
Présenter un projet,Investir en bourse,0
Courir un marathon,Faire un bilan de santé,0
Préparer un smoothie,Réparer un ordinateur,0
Composer une mélodie,Demander un crédit,0
Conduire une trottinette,Marcher en ville,1
Rédiger une lettre,Rédiger un rapport,1
Demander un crédit,Gérer son budget,1
