text1,text2,label
Organize training,Drive a car,0
Automate a task,Develop an application,1
Moderate a debate,Save money,0
Run a workshop,Give a lesson,1
Paint a picture,Create artwork,1
Mow the lawn,Sleep enough,0
Drink plenty of water,Take vitamins,1
Bake bread,Drive a truck,0
Tidy the house,Go rock climbing,0
Drive a truck,Eat balanced meals,0
Deploy an application,Go shopping,0
Host a meeting,Negotiate a contract,1
Prepare a salad,Save money,0
Secure a server,Develop an application,1
Peel vegetables,Bake a cake,1
Maintain the garden,Organize a closet,1
Tidy the house,Grade papers,0
Make an omelet,Prepare dessert,1
Eat balanced meals,Do tutoring,0
Drink plenty of water,Practice relaxation,1
See a doctor,Go shopping,0
Repair furniture,Fix a leak,1
Play football,Play basketball,1
Create a course,Do tutoring,1
Improvise on piano,Go jogging,0
Mow the lawn,Install a shelf,1
Peel vegetables,Bake a cake,1
Cook vegetables,Cook rice,1
Use an electric bike,Take the subway,1
Practice yoga,Negotiate a price,0
Ride a motorcycle,Use a scooter,1
Sculpt a statue,Write a letter,0
Do accounting,Compare prices,1
Create a drawing,Do accounting,0
Create a drawing,Invest in stocks,0
Explain a concept,Lead a discussion,1
Create artwork,Prepare a dish,0
Play football,Play guitar,0
Negotiate a contract,Write a report,1
Create an algorithm,Configure a network,1
Cook a roast,Write a song,0
Host a meeting,Grill meat,0
See a doctor,Do housework,0
Run a workshop,Bake a cake,0
Bake bread,Manage finances,0
Use a scooter,Lead a discussion,0
Prepare a smoothie,Tidy the house,0
Analyze data,Open an account,0
Use a scooter,Give a presentation,0
Get a massage,Drink plenty of water,1
Go dancing,Run a marathon,1
Repair a computer,Sleep enough,0
Prepare a dish,Cook pasta,1
Prepare dessert,Make an omelet,1
Use an electric bike,Wash windows,0
Tidy the house,Give a presentation,0
Write a message,Give a speech,1
Hitchhike,Plant flowers,0
Sing a song,Play violin,1
Play violin,Do maintenance,0
Use a scooter,Use a taxi,1
Eat balanced meals,Create a database,0
Deploy an application,Secure a server,1
Hitchhike,Build an object,0
Compare prices,Go shopping,1
Swim in pool,Play volleyball,1
Cook rice,Test a program,0
Peel vegetables,Bake bread,1
Hitchhike,Bake a cake,0
Sing a song,Sculpt a statue,1
Compare prices,Manage budget,1
Shop online,Play guitar,0
Mow the lawn,Prepare a smoothie,0
Build an object,Tidy the house,1
Use an electric bike,Return a product,0
Plant flowers,Mow the lawn,1
Take a bus,Take the train,1
Organize a conference,Make a phone call,1
Apply for credit,Get a health checkup,0
Play football,Do weight training,1
Do networking,Negotiate a contract,1
Practice relaxation,Do exercise,1
Grill meat,Do physiotherapy,0
Swim in pool,Go skiing,1
Shop online,Buy clothes,1
Practice relaxation,Make a sauce,0
Moderate a debate,Walk in the city,0
Practice relaxation,Do exercise,1
Wash windows,Mow the lawn,1
Host a meeting,Make an omelet,0
Play drums,Create a drawing,1
Paint a picture,Hitchhike,0
Monitor a system,Return a product,0
Practice boxing,Prepare a salad,0
Cook a roast,Make a pie,1
Give advice,Play drums,0
Prepare dessert,Speak in public,0
Manage finances,Calculate expenses,1
Create a website,Optimize a system,1
Go skiing,Swim in pool,1
Maintain the garden,Do accounting,0
Sleep enough,Manage stress,1
Automate a task,Develop an application,1
Play violin,Paint with watercolor,1
Water plants,Interview someone,0
Do accounting,Give a lesson,0
Prepare a smoothie,Peel vegetables,1
Give a presentation,Calculate expenses,0
Grill meat,Hitchhike,0
Take a bus,Take the subway,1
Eat balanced meals,Manage stress,1
Play drums,Take a bus,0
Water plants,Maintain the garden,1
Compose a song,Take photographs,1
Play piano,Drink plenty of water,0
Play basketball,Speak publicly,0
See a doctor,Apply for credit,0
Grill meat,Prepare a dish,1
Ride a scooter,Take the train,1
Prepare a lesson,Supervise students,1
Develop an application,Automate a task,1
Bake bread,Make a pie,1
Draw a portrait,Play guitar,1
Play guitar,Mow the lawn,0
Use an electric bike,Take a ferry,1
Paint a picture,Write a message,0
Explain a concept,Organize training,1
Create a drawing,Play piano,1
Play violin,Go hiking,0
Automate a task,Go rock climbing,0
Prepare a smoothie,Bake bread,1
Peel vegetables,Bake bread,1
Secure a server,Grade papers,0
Paint a picture,Create artwork,1
Compare prices,Give a presentation,0
Speak publicly,Deploy an application,0
Supervise students,Run a marathon,0
Pay bills,Write a letter,0
Do exercise,Get a massage,1
Monitor a system,Sculpt a statue,0
Teach a language,Supervise students,1
Host a meeting,Open an account,0
Shop online,Maintain the garden,0
Go skiing,Sing a song,0
Host a meeting,Speak publicly,1
Drink plenty of water,Supervise students,0
Prepare a salad,Sleep enough,0
Sleep enough,Get a massage,1
Paint a picture,Use a taxi,0
Go skiing,Trim trees,0
Explain a concept,Create a course,1
Create a course,Ride a bike,0
Cook a roast,Wash windows,0
Take a bus,Repair furniture,0
Negotiate a contract,Write a letter,1
Use a scooter,Take the train,1
Cook a roast,Make a sauce,1
Apply for credit,Do accounting,1
Analyze data,Create an algorithm,1
Sculpt a statue,Write a song,1
Give a presentation,Run a workshop,1
Give a presentation,Prepare an exam,1
Sculpt a statue,Negotiate a price,0
Invest in stocks,Manage budget,1
Do stretching,Send an email,0
Organize training,Go skiing,0
Automate a task,Peel vegetables,0
Take vitamins,Give advice,0
Make a pie,Bake bread,1
Make an omelet,Take care of skin,0
Draw a portrait,Play drums,1
Do networking,Improvise on piano,0
Drive a car,Ride a scooter,1
Make a sauce,Speak publicly,0
Plant flowers,Maintain the garden,1
Create artwork,Moderate a debate,0
Host a meeting,Plant flowers,0
Plant flowers,Trim trees,1
Pay bills,Open an account,1
Go dancing,Ride a motorcycle,0
Improvise on piano,Create a drawing,1
Make a pie,Go to dentist,0
Practice boxing,Run a marathon,1
Cook a roast,Play piano,0
Take a bus,Take the subway,1
Drive a truck,Ride a scooter,1
Mow the lawn,Water plants,1
Shop online,Save money,1
Mow the lawn,Give a lesson,0
Water plants,Do housework,1
Explain a concept,Grill meat,0
Make a pie,Cook a roast,1
Use an electric bike,Trim trees,0
Practice yoga,Go skiing,1
Create a website,Test a program,1
Play guitar,Give a presentation,0
Lead a discussion,Give advice,1
Negotiate a contract,Take a plane,0
Plant flowers,Prepare dessert,0
Play piano,Drive a truck,0
Draw a portrait,Play drums,1
Prepare an exam,Compose a melody,0
Prepare an exam,Write a report,0
Walk in the city,Secure a server,0
Prepare a lesson,Organize training,1
Manage finances,Apply for credit,1
Maintain the garden,Develop an application,0
Negotiate a contract,Make a phone call,1
Make a pie,Prepare a dish,1
Take vitamins,Peel vegetables,0
Organize training,Take a plane,0
Play guitar,Play piano,1
Do networking,Organize training,0
Prepare a dish,Make a sauce,1
Apply for credit,Manage finances,1
Use a scooter,Walk in the city,1
Bake a cake,Paint a wall,0
Moderate a debate,Present a project,1
Use an electric bike,Take the subway,1
Cook rice,Manage finances,0
Prepare a salad,Make a sauce,1
Play violin,Take the subway,0
Do stretching,Drive a truck,0
Do accounting,Manage budget,1
Open an account,Apply for credit,1
Shop online,Go grocery shopping,1
Create a website,Monitor a system,1
Manage finances,Take photographs,0
Improvise on piano,Sculpt a statue,1
Invest in stocks,Negotiate a price,1
Prepare a dish,Cook pasta,1
See a doctor,Eat balanced meals,1
Create a website,Secure a server,1
Cook rice,Prepare a dish,1
Eat balanced meals,Sleep enough,1
Play violin,Go skiing,0
Do accounting,Shop online,1
Do exercise,Lead a discussion,0
Secure a server,Do maintenance,1
Take a ferry,Ride a bike,1
Negotiate a contract,Create artwork,0
Plant flowers,Maintain the garden,1
Prepare a smoothie,Do exercise,0
Make an omelet,Peel vegetables,1
Repair furniture,Use a taxi,0
Hitchhike,Play drums,0
Prepare an exam,Paint a wall,0
Play football,Go skiing,1
Cook a roast,Prepare a smoothie,1
Prepare a lesson,Lead a discussion,1
Secure a server,Maintain the garden,0
Plant flowers,Wash windows,1
Give advice,Organize training,1
Prepare dessert,Cook pasta,1
Lead a discussion,Play football,0
Make a pie,Use an electric bike,0
Drink plenty of water,See a doctor,1
Repair a computer,Do maintenance,1
Speak publicly,Host a meeting,1
Analyze data,Test a program,1
Use a scooter,Use an electric bike,1
Do stretching,Get a health checkup,1
Apply for credit,Calculate expenses,1
Supervise students,Prepare an exam,1
Shop online,Drive a tractor,0
Peel vegetables,Bake a cake,1
Make a sauce,Cook pasta,1
Take the train,Water plants,0
Prepare a salad,Prepare soup,1
Prepare a salad,Do dishes,0
Configure a network,Do maintenance,1
Repair a computer,Develop an application,1
Create a course,Explain a concept,1
Practice boxing,Play basketball,1
Make a sauce,Prepare dessert,1
Swim in pool,Go jogging,1
Water plants,Do dishes,1
Prepare a salad,Bake bread,1
Use a scooter,Eat balanced meals,0
Play violin,Automate a task,0
Open an account,Do networking,0
Take a bus,Use an electric bike,1
Walk in the city,Take a ferry,1
Make a phone call,Drive a car,0
Sleep enough,Paint a wall,0
Prepare dessert,Drive a truck,0
Do networking,Speak publicly,1
See a doctor,Speak in public,0
Use an electric bike,Run a marathon,0
Take a plane,Use an electric bike,1
Maintain the garden,Give a lesson,0
Do exercise,Manage stress,1
Secure a server,Give a presentation,0
Take a ferry,Use a scooter,1
Practice boxing,Wash windows,0
Ride a motorcycle,Prepare an exam,0
Go skiing,Practice surfing,1
Prepare a salad,Do networking,0
Take vitamins,Apply for credit,0
Build an object,Do housework,1
Give a presentation,Do tutoring,1
Make an omelet,Take a ferry,0
Maintain the garden,Do dishes,1
Bake bread,Host a meeting,0
Go dancing,Apply for credit,0
Practice relaxation,Peel vegetables,0
Play drums,Paint a picture,1
Bake bread,Make a pie,1
Moderate a debate,Ride a motorcycle,0
Write a letter,Give a lesson,0
Make a sauce,Negotiate a contract,0
Moderate a debate,Write a letter,1
Bake bread,Do physiotherapy,0
Write a message,Host a meeting,1
Make an omelet,Prepare a dish,1
Create an algorithm,Write a message,0
Prepare a lesson,Give a presentation,1
Secure a server,Cook pasta,0
Compare prices,Buy clothes,1
Monitor a system,Create a website,1
Mow the lawn,Get a health checkup,0
Water plants,Fix a leak,1
Sing a song,Do weight training,0
Make a sauce,Bake bread,1
Give advice,Create a course,1
Repair a computer,Do stretching,0
Go dancing,Bake a cake,0
Prepare a dish,Test a program,0
Speak publicly,Mow the lawn,0
Create a course,Teach mathematics,1
Cook vegetables,Prepare dessert,1
Invest in stocks,Develop an application,0
Make a phone call,Speak in public,1
Drink plenty of water,Go to dentist,1
Open an account,Give advice,0
Give advice,Grade papers,1
Play piano,Create a drawing,1
Configure a network,Install software,1
Make a sauce,Sing a song,0
Prepare a dish,Walk in the city,0
Explain a concept,Go skiing,0
Swim in pool,Go jogging,1
Prepare a lesson,Manage stress,0
Grill meat,Go rock climbing,0
Manage finances,Trim trees,0
Lead a discussion,Teach a language,1
Analyze data,Install software,1
Prepare a smoothie,Bake bread,1
Do exercise,Use a taxi,0
Prepare dessert,Cook pasta,1
Apply for credit,Manage finances,1
See a doctor,Drive a truck,0
Build an object,Water plants,1
Take vitamins,Do meditation,1
Cook a roast,Grill meat,1
Take the train,Ride a motorcycle,1
Take vitamins,Take care of skin,1
Cook a roast,Calculate expenses,0
Go dancing,Run a marathon,1
Play drums,Secure a server,0
Invest in stocks,Negotiate a price,1
Sculpt a statue,Compose a song,1
Run a workshop,Cook rice,0
Wash windows,Compose a melody,0
Drive a truck,Use a taxi,1
Shop online,Buy clothes,1
Grill meat,Compose a song,0
Cook rice,Paint a picture,0
Host a meeting,Write a report,1
Give advice,Create a course,1
Get a massage,Take care of skin,1
Prepare a dish,Optimize a system,0
Repair a computer,Do maintenance,1
Invest in stocks,Monitor a system,0
Play violin,Ride a bike,0
Apply for credit,Take a ferry,0
Take a bus,Secure a server,0
Cook a roast,Cook pasta,1
Repair furniture,Manage finances,0
Cook a roast,Make a pie,1
Organize training,Teach mathematics,1
Develop an application,Prepare a lesson,0
Drink plenty of water,Water plants,0
Give a presentation,Trim trees,0
Mow the lawn,Automate a task,0
Organize a conference,Write a letter,1
Prepare a salad,Practice yoga,0
Make a phone call,Speak in public,1
Organize a conference,Negotiate a contract,1
Do accounting,Do exercise,0
Wash windows,Write a message,0
Prepare a salad,Prepare soup,1
Make a sauce,Compose a melody,0
Repair a computer,Negotiate a price,0
Swim in pool,Drive a truck,0
Create an algorithm,Cook a roast,0
Open an account,Save money,1
Pay bills,Fix a leak,0
Compare prices,Go grocery shopping,1
Ride a motorcycle,Compare prices,0
Host a meeting,Go hiking,0
Organize training,Do tutoring,1
Do networking,Speak publicly,1
Organize training,Do weight training,0
Wash windows,Build an object,1
Automate a task,Develop an application,1
Water plants,Do housework,1
Pay bills,Compose a melody,0
Practice relaxation,Do meditation,1
Create an algorithm,Do maintenance,1
Wash windows,Play violin,0
Get a massage,Create a database,0
Organize training,Teach mathematics,1
Explain a concept,Teach a language,1
Bake a cake,Improvise on piano,0
Apply for credit,Manage finances,1
Do accounting,Manage finances,1
Play drums,Draw a portrait,1
Wash windows,Paint a picture,0
Negotiate a contract,Play violin,0
Do stretching,Build an object,0
Automate a task,Lead a discussion,0
Do networking,Ride a motorcycle,0
Get a massage,Speak in public,0
Make an omelet,Bake bread,1
Go dancing,Go rock climbing,1
Take a ferry,Drive a car,1
Host a meeting,Manage stress,0
Play basketball,Play football,1
Lead a discussion,Give a presentation,1
Do exercise,Optimize a system,0
Take the train,Use a taxi,1
Swim in pool,Go jogging,1
Cook rice,Grill meat,1
